Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cambodia,KHM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,7.37704918032787,7.37704918032787,7.37704918032787,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,19.5121951219512,16.260162601626,21.1382113821138,21.1382113821138,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20.3252032520325,20,20,20,21.6,20.8,13.6
Cambodia,KHM,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,15.359,10.556,..,17.318,..,..,..,27.65,18.695,17.485,12.802,14.639,16.673,22.47,15.887,25.094,33.142,20.152,..,29.234,24.532,24.619,..,23.571
Cambodia,KHM,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,13.473,8.269,..,13.729,..,..,..,11.546,12.703,10.7,8.149,7.549,15.194,10.262,9.735,10.763,10.026,9.762,..,12.592,7.252,8.114,..,8.342
Cambodia,KHM,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,7.045,3.926,..,6.997,..,..,..,4.44,4.358,3.67,2.588,2.711,10.263,2.51,3.096,2.567,2.984,3.328,..,10.043,4.101,4.27,..,4.333
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,598.561915252147,632.833573980849,662.188341283454,719.333494240509,775.847139030978,866.340290123209,947.065220050691,1030.23117620792,1090.57475806147,1117.25834194514,1155.85236856699,1221.38839852454,1295.25271477893,1376.29557595926,1464.53115866927,1547.32010444393,1645.46671578126,1753.93530504662,1884.28374817086,2008.32094006706,1908.63427518336,1938.76436741728,2011.27433313262,2085.05748462122
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.25832877301973,5.72566644409127,4.63862356700642,8.62974314019115,7.85639001144227,11.6637861428805,9.31792401297673,8.78143916559131,5.85728555368171,2.44674504763958,3.45435117133705,5.66993084409259,6.04756982656951,6.25691498312409,6.41109251902618,5.652931676093,6.34300627617029,6.59196495590379,7.43177030242717,6.58272364852731,-4.96368199399319,1.57862051550094,3.74000920039251,3.66847775428445
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.6455986512559,23.2646257907737,25.3793058382166,26.3428745441044,27.6802685813967,27.4192470160455,29.0700225848228,28.1400350776131,26.0495966887473,25.5665162922046,26.0088985136981,26.6606926732023,27.6110297650086,28.9581198037895,29.9169916479613,31.4639051712341,33.0562094608004,34.2980809169165,36.8714237524226,39.0455946521572,37.4576122779361,40.3205085730071,40.8649626222158,40.5173741615592
Lao PDR,LAO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,58.658,58.503,58.343,58.182,58.012,57.826,57.604,57.421,57.24,57.075,56.892,56.731,56.58,56.437,56.311,56.202,56.106,56.02,57.066,58.125,58.68,60.323,61.37,61.407
Lao PDR,LAO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,64.878,64.877,64.871,64.859,64.84,64.811,64.761,64.706,64.638,64.563,64.462,64.354,64.234,64.101,63.962,63.824,63.685,63.542,64.911,66.29,67.147,68.92,70.642,70.585
Lao PDR,LAO,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.82859003543854,2.26731991767883,2.94503998756409,3.49166011810303,4.30999994277954,6.36629009246826,7.14925003051758,9.50275993347168,11.4731597900391,14.40505027771,14.475640296936,14.8946694010488,15.7861364549263,17.7961753129667,17.853631047193,17.8083221104104,17.1474893352804,15.8843137478738,15.1543085945674,14.6763594753094,13.5463160686123,13.3323283839577,13.8471889323409,12.6891498565674
Lao PDR,LAO,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.43586993217468,3.79923009872436,5.13418006896973,6.05785989761353,6.80589008331299,8.79510974884033,10.3705701828003,12.9686098098755,14.6368503570557,17.9707698822021,18.7980308532715,20.035423428615,18.843254754219,20.0273349288083,19.1263068663464,18.5012162681195,17.0296794752275,14.9480502786115,13.8557656502131,12.8285905545158,11.6035761841354,11.5705332050467,13.5127752678245,17.0260696411133
Lao PDR,LAO,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,91.2349809542109,90.7819658706094,90.2991825701641,89.8119791848863,89.3297480888552,88.8362443180839,88.2983792681798,87.9149153849384,87.5171993962491,87.0937135072012,86.5384311432139,86.0249034895163,85.517690551597,85.154914852955,84.7947799914866,84.4118138842021,83.9702044487004,83.5156858867731,83.1286430375192,82.7722883817635,82.3531726988051,81.9840240519619,81.9801097104643,81.7504101021048
Lao PDR,LAO,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,8.42106452961987,8.86877227153007,9.33765973467387,9.8135056548291,10.3015609714602,10.7765698904797,11.2428301667595,11.6517974735733,12.0754818379008,12.5154981762611,13.005491543164,13.4827382140228,13.9466744057733,14.3541755892199,14.752367829264,15.1522497245896,15.566120199645,16.0136018022,16.3886045451876,16.7465001832439,17.0746746857338,17.4115232339797,17.4193195334569,17.6870056350896
Lao PDR,LAO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.2121212121212,21.2121212121212,22.9357798165138,22.9357798165138,22.9357798165138,22.9357798165138,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25.2173913043478,25,25,25,25,25,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,27.5167785234899,21.9512195121951,21.9512195121951,21.9512195121951
Lao PDR,LAO,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.411,..,..,..,..,25.681,..
Lao PDR,LAO,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,..,..,..,5.891,..,..,..,..,7.142,..,27.876,..,..,..,..,24.614,..
Lao PDR,LAO,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,..,..,..,4.337,..,..,..,..,6.396,..,23.605,..,..,..,..,20.392,..
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,917.228038617529,954.123505414634,994.492241963795,1038.71192767783,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.03726532497247,4.02249661411516,4.23097600258968,4.44645858943204,4.81831567317876,5.50361623488958,6.91294627933061,5.94392449426221,6.19878841672832,5.90563851314371,6.94116593325336,6.48536557882839,6.49513527103458,6.51642199042166,6.13842534644749,5.71702901311374,5.36288912313843,5.2271106715724,4.60986171989208,3.86091278109465,-0.986715601107164,1.06109059992194,1.2697005231296,2.31116087572821
Lao PDR,LAO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.4770694017999,16.9937147919347,18.3826897329941,20.1201441501939,19.3595097686057,23.2287895606829,26.1754512486046,25.3930205228552,26.9497231702456,25.163093788149,30.4660210858755,30.815970194642,32.4366446720109,30.4277075542967,28.815000545489,27.6933442499915,28.7595046372574,30.91247539947,31.533192488879,31.531381987864,32.4163678323352,34.1299777246213,34.1089797342112,30.5335808308347
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,56.2,55.683,55.154,54.568,54.022,53.504,53.031,52.622,52.281,51.95,51.675,51.532,51.346,51.14,50.951,50.799,49.229,47.659,48.438,46.289,44.726,41.042,41.071,41.051
Myanmar,MMR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,78.689,78.89,79.073,79.246,79.375,79.462,79.507,79.513,79.483,79.427,79.362,79.32,79.251,79.157,79.051,78.951,77.864,76.736,76.629,75.071,75.973,69.716,69.755,69.736
Myanmar,MMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,13.046799659729,..,..,..,16.8034896850586,15.4824600219727,..,..,..,..,..,24.3676490783691,..,..,..,..,..
Myanmar,MMR,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,9.12821006774902,..,..,..,11.939040184021,12.0584402084351,..,..,..,..,..,16.5399894714356,..,..,..,..,..
Myanmar,MMR,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,75.9416274218793,75.1488937081883,74.3063746806429,73.4513429491719,72.6050147508588,71.7819916312274,71.0102232268085,70.2826034825344,69.6098804129921,69.014215671636,68.4770439004776,67.9508842416562,67.5222477184158,67.1507187768801,66.7926463083988,66.4394731948103,66.2216413653317,66.0812786815491,65.4533223336576,64.7499092060532,64.4377136507283,63.7744847009008,64.0671437689436,64.0236071583783
Myanmar,MMR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,23.2827887637092,24.0351350903923,24.8325825913588,25.6412959528508,26.4427972426582,27.222693946462,27.9546771584592,28.6454607308241,29.2829965974915,29.848762861627,30.3599303572403,30.8560505071679,31.2606886210342,31.6119638751597,31.9520622034995,32.2931970402614,32.5042698479649,32.6394532463771,32.8060595131054,34.1648970898234,34.2588882399474,34.9149673705831,34.6260194438192,34.6694878258813
Myanmar,MMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,4.29447852760736,3.54430379746835,6.03248259860789,6.03248259860789,5.59440559440559,12.6934984520124,9.93071593533487,10.161662817552,10.161662817552,11.3163972286374,16.8253968253968,15.2941176470588,..,..
Myanmar,MMR,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.75,28.339,..,31.477,32.062,34.144,40.969,..,..,..
Myanmar,MMR,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.811,25.221,..,22.893,17.893,19.32,20.72,..,..,..
Myanmar,MMR,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.725,11.19,..,9.67,7.266,7.79,8.884,..,..,..
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,298.590464510138,328.973872713504,364.855800197477,411.498764127557,463.33013572168,522.099544791815,586.085579935448,651.729730899198,714.620419027129,785.634853168658,854.932478027749,895.512538762631,953.123081936485,1024.69060474658,1099.24387751605,1166.73305547935,1225.37913972668,1290.56409027458,1361.56831265985,1440.98988238708,1301.3138635245,1136.99566055698,1174.76697947364,1177.76649647177
Myanmar,MMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,12.482374612359,10.1756123569494,10.9072271265814,12.7839447542935,12.5957538910265,12.6841326603106,12.2555240244746,11.2004378218927,9.64981113277751,9.93736426370333,8.82058943535873,4.74658078594661,6.43324807639843,7.50873881521075,7.27568618509038,6.13960007817474,5.02652118853597,5.31957403505668,5.50179746363222,5.83309474734135,-9.69306034482335,-12.627100008178,3.32202841461704,0.255328677987336
Myanmar,MMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,9.69226113586128,10.5804943321805,13.0068954922166,14.2582573952557,16.3663619555986,17.512204636055,19.2372930203744,20.4091296662276,22.6658154224732,24.5320050982062,26.4680642743774,31.2916488307023,32.3730207966326,32.3622196006021,34.4897147952325,34.4688212621502,34.8095048832944,36.8009211203558,36.9634615021809,38.4126110918443,37.5439155484288,37.3108899934826,38.2471357653023,37.5929250362669
Timor-Leste,TLS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,64.178,63.704,64.124,64.217,64.064,63.842,64.044,63.514,62.926,62.385,61.928,61.703,61.579,61.507,61.365,61.298,61.26,61.479,61.62,61.034,60.457,61.212,61.166,60.774
Timor-Leste,TLS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,74.886,74.439,74.892,74.99,74.88,74.775,75.063,74.687,74.187,73.67,73.196,72.954,72.804,72.696,72.492,72.381,72.31,72.563,72.717,71.92,71.327,71.685,71.911,72.338
Timor-Leste,TLS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..,..,9.393630027771,..,..,..,..,..,..,13.4439296722412,14.8118801116943,..,..,..,..,..,..,..,..,..,..,..,..,31.5507306442772
Timor-Leste,TLS,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,..,..,7.51551008224487,..,..,..,..,..,..,19.4860897064209,20.5141696929932,..,..,..,..,..,..,..,..,..,..,..,..,30.3830980746799
Timor-Leste,TLS,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,64.8328565270212,64.9196865393774,65.0666067855044,65.4503875626196,65.9058585757773,66.1347192125464,66.1907417073981,66.1313987137332,65.9009108583154,65.7194342031805,65.6330944569159,65.3995866164451,65.3833422453085,65.1920315422232,65.3434778868487,65.2899056529638,65.4203223831871,65.5730250928332,65.5720343525033,64.8655293401895,64.2109584252903,63.7537967391684,63.9099205489076,64.8641577708093
Timor-Leste,TLS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,19.0038013873104,19.2081222669611,19.2396853597163,19.0818524671977,18.9037626628075,18.816493431765,18.7823280975656,18.8399241462099,19.0152300951668,19.1909923554416,19.350069072699,19.5323729684926,19.622641509434,19.7099418205863,19.7020674625553,19.7513971774473,19.6870768488806,19.6160069897961,19.5584597112709,19.8630707814883,19.2814960229882,19.7329578295259,19.765981777821,19.547057457965
Timor-Leste,TLS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,26.1363636363636,26.1363636363636,25.2873563218391,25.2873563218391,25.2873563218391,29.2307692307692,29.2307692307692,29.2307692307692,29.2307692307692,32.3076923076923,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,38.4615384615385,32.3076923076923,33.8461538461538,38.4615384615385,38.4615384615385,38.4615384615385,40,36.9230769230769
Timor-Leste,TLS,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,8.58,..,..,32.98,..,27.491,24.515,..,..,..,..,13.274,22.395,..
Timor-Leste,TLS,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,34.166,..,..,22.614,..,..,19.516,..,24.482,25.695,..,..,..,..,32.565,29.192,..
Timor-Leste,TLS,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,18.389,..,..,15.673,..,..,14.01,..,17.545,16.233,..,..,..,..,29.828,29.053,..
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1117.56432347244,1192.74796357529,1028.13194386616,964.322543048225,955.470489028291,964.026656178075,897.573801807644,961.848415522858,1042.86833768293,1120.09693594876,1195.38066079604,1237.48380284894,1269.41625561248,1281.92864043187,1312.96494988639,1319.59295003154,1333.65856117568,1267.08661597675,1237.2006590123,1507.24743550088,1947.83992943521,2015.82035757039,1579.71085276403,1279.21122757564
Timor-Leste,TLS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,77.0895736636832,6.72745528143174,-13.8014085738351,-6.20634357279006,-0.917955727961413,0.895492560789137,-6.89325901359257,7.16092800232913,8.42335661758385,7.40540253023865,6.72117942930667,3.52215352261622,2.58043399760261,0.985680210416689,2.42106373753114,0.50481165896521,1.06590529631157,-4.99167831534328,-2.35863567554246,21.8272415651768,29.2315968537651,3.49004182057652,-21.6343437136427,-19.0224448140371
Timor-Leste,TLS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.0859533086706,13.180799429851,11.9202405343952,10.1751433861072,5.49680073339855,5.29247593737281,5.03931378115436,5.31519604811852,7.70251167026116,10.0345846512573,9.13730561255393,12.9857431156539,12.7911410611587,20.1062137855102,16.979297360775,18.3707616020673,19.2291160430386,15.7805274141176,16.4990210288231,30.4131457216274,36.7520096715526,62.1863324414617,54.5122451931824,23.8680417124592
Brunei Darussalam,BRN,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,54.851,55.678,55.83,55.963,56.076,56.173,56.255,56.329,56.426,56.589,56.829,57.074,57.224,57.304,57.355,57.383,57.411,57.458,57.72,55.057,54.472,54.791,53.7,54.827
Brunei Darussalam,BRN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,79.738,79.276,78.904,78.497,78.076,77.653,77.209,76.621,75.975,75.479,75.148,74.883,74.516,74.04,73.519,72.971,72.432,71.94,74.021,73.255,72.176,71.79,73.105,73.359
Brunei Darussalam,BRN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,18.8005504608154,19.9043502807617,19.1461696624756,19.7554893493652,21.3829402923584,21.5910606384277,21.4085807800293,21.3645801544189,22.2322902679443,22.3758201599121,20.9251731837179,23.1569425599276,29.3582157487483,31.8638424889501,39.9378700256348,37.9300498962402,37.6065483093262,40.9387222946545,36.2713402529635,36.2713402529635,37.4743690490723,35.2920922759096,39.8634180218763,44.5215869311552
Brunei Darussalam,BRN,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.88776016235352,10.1060199737549,9.72105979919434,9.44229030609131,9.6946496963501,9.63123989105225,9.72441005706787,10.3176803588867,10.1058797836304,11.5545902252197,10.49844082562,12.4440729632725,15.7313388478875,16.1741990134038,21.5795192718506,20.744649887085,21.1032104492188,23.149725534734,21.024220803605,20.7420610722829,22.2981605529785,20.7587548638132,23.6294800605755,29.1590445826582
Brunei Darussalam,BRN,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",SL.EMP.VULN.FE.ZS,4.59360609448729,4.66862847755051,4.64641529844887,4.5530542279567,4.50623045307921,4.51437476148073,4.53091437313595,4.65319267408088,4.75785397905606,5.05828238386378,5.17349019825469,5.17643883678564,5.25308014314577,5.37148789825449,5.43041286452684,5.8305316110114,6.23215269776064,6.62026525725487,5.92661131266892,8.80085442804881,8.30694245138305,6.83059463293533,4.93569360732761,6.33642789444235
Brunei Darussalam,BRN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,93.2308741874965,93.1414850788034,93.1446617695811,93.2160167530779,93.243929197164,93.2181020226434,93.1758124584692,93.0518141732757,92.9321521809275,92.6389920575967,92.4998959475021,92.4674448417785,92.379204246834,92.258776198819,92.1893944228192,91.9120806896029,91.6399478984019,91.3884443121053,91.4278409505953,89.1993419921923,89.2486021079717,91.1277928833195,93.5515637606189,90.9641099425622
Brunei Darussalam,BRN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.45161290322581,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,11.7647058823529
Brunei Darussalam,BRN,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.512,..,..,36.97,34.551,32.262,37.43,41.142,32.511,38.99
Brunei Darussalam,BRN,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.146,..,..,19.945,23.259,21.968,22.763,19.982,20.926,18.913
Brunei Darussalam,BRN,"Share of youth not in education, employment or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.398,..,..,19.986,18.627,18.603,20.3,17.494,19.191,14.356
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37509.5983847742,37269.3099216587,37976.2627573601,38595.1688513702,37948.6590825194,37312.2778797122,38229.3565684183,36174.516515486,34126.6941563969,32855.6021602466,33121.3178241724,33754.3640783713,33544.5389457877,32381.0739795231,31148.7297405401,30625.1287744656,29492.4145927789,29524.65912789,29200.1952024222,29996.2407223175,30015.9588506697,29256.1833678343,28549.1756060465,28645.9645396284
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.2515924816352,-0.64060526761881,1.8968766451203,1.62971827418733,-1.67510542923259,-1.67695306815315,2.45784696303623,-5.37503174884661,-5.66095294794741,-3.72462679896589,0.808737769071328,1.91129549119837,-0.62162371685136,-3.46841841572171,-3.80575468176978,-1.68097052571925,-3.69864300009469,0.109331621558866,-1.09895909064488,2.72616506285996,0.0657353317528475,-2.53123842091919,-2.41660968862067,0.339025318690261
Brunei Darussalam,BRN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,66.2665822504809,62.7475892350944,63.0811813132522,66.4844984729556,70.1910452305488,73.153005169136,74.9262615378504,73.3951062711011,76.4320816379343,67.2954813573315,68.6533507031802,73.6724144504971,72.655614353873,70.022444095261,67.8496307805484,61.3627773605269,57.2893638536308,59.7205889692852,63.2448184042319,62.5153210994416,59.1336302400797,62.7015642235623,67.9255854192344,61.7411860091314
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/24/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,
