Country Name,Country Code,Series Name,Series Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.7428054763889,34.0732781018222,35.4270354382579,36.785516284484,38.1301594392881,39.4424037014582,40.7036878697821,41.8954507430475,42.9991311200422,44.0018736622496,44.8048723557374,45.373565813715,45.8321343847773,46.3138799467897,46.9521043776171,47.8801095551247,49.2311973571777,54.5843734741211,55.9266166687012,57.2358779907227,58.5087776184082,59.742374420166,60.9341926574707
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,5.00415244369506,4.94504771097881,4.82812572112516,4.65897095213516,4.45022824443505,4.21365376919001,3.9477661246727,3.65401247060574,3.33880904832821,2.97584762605635,2.43027274329167,1.88087335113663,1.59290449299765,1.57575157421195,1.82960967707757,2.40848086634849,3.2056963868025,10.6249435934454,2.63388512236266,2.48059318189253,2.31934361435892,2.09762633697923,1.92942621671871
Thailand,THA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..
Thailand,THA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,92.4269815292223,92.6825085503493,92.9418411854686,93.2050846909476,93.4725323543909,93.7441160220544,94.0200504764456,94.3003992134307,94.5853633004337,94.8749317339833,95.1764985756383,95.4825472825224,95.7914583178376,96.1032346574694,96.417885275126,96.7354102291453,97.0558447818026,97.3791754669481,97.705394777576,98.0344733663979,98.3663780543942,98.7010762721829,99.0385374392322
Thailand,THA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.1405368582414,94.4998959008986,94.8543257310885,95.2036653761552,95.5388009228928,95.8682489978773,96.1916628762461,96.5089112924914,96.8196905562878,97.1240162959277,97.4082908052725,97.6857256811255,97.9592475537445,98.2288774371451,98.4945735276121,98.7563664509808,99.0141678969544,99.2453414879961,99.4287701898312,99.487572734038,99.9512350608319,99.9999987802384,100
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.4,91,91.6,92.2,92.8,99.1,94.1,94.8,99,99.7,99.3,99.1,99.4,99.5,99.6,99.9,99.9,99.8,99.9,100,100,99.9,100
Thailand,THA,Net migration,SM.POP.NETM,96817,105215,105917,107199,100542,102362,100486,107333,110883,52791,66607,74033,67452,55358,32500,112978,66805,10984,5221,32277,-2093,21683,19648
Thailand,THA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.25231,0.23055,0.24534,0.23828,0.21889,0.23271,0.2008,0.20331,0.23455,..,0.36146,..,0.44164,0.47988,0.61609,0.77829,1.00166,1.11374,1.14317,1.32818,1.20807,1.15902,..
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,28.0254613728005,26.3795419620076,27.5086988698478,26.2989283157735,22.6972118999979,22.97873426814,22.1460745135469,22.6439946046819,23.9081912453329,24.1533912741093,25.0947352815091,23.7010461775138,24.1456146250576,27.6476472642596,24.6642800019366,25.8377488104933,26.0506229435129
Thailand,THA,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,37.8626687585131,41.9554789615166,42.0332970538406,42.0332970553835,46.2675712538194,46.1568711478369,46.267571254354,46.2675712547148,43.84136392385,43.8413639244794,40.2419060107947,40.7085043751934,40.7085043765886,41.3556749808981,41.3556749797105,40.1269128710307,41.3556749804313,41.3556749810249,41.3556749806428,41.3556749806428,41.3556749806428,41.3556749806428,..
Thailand,THA,"Patent applications, residents",IP.PAT.RESD,534,615,802,819,891,1040,945,902,1025,1214,927,1020,1572,1006,1029,1098,979,904,865,863,867,..,..
Thailand,THA,"Patent applications, nonresidents",IP.PAT.NRES,4798,3874,4329,4554,5449,5221,5873,5839,4832,723,2997,5726,5832,6924,7138,6722,6886,7245,7307,6662,7375,..,..
Thailand,THA,"Human capital index plus (HCI+): overall score, total (scale 0–325)",HD_HCIP_OVRL_TO,..,..,..,..,..,..,..,..,..,195.411602374081,..,..,..,..,202.431704262122,..,..,..,..,205.147521163559,..,..,..
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.52,71.775,72.101,72.1,72.894,73.341,73.779,74.221,74.669,75.012,75.302,75.59,75.96,76.279,76.563,76.769,76.989,77.19,77.197,77.331,77.606,75.291,76.412
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,20.8,19.8,18.9,18.1,17.3,16.6,15.9,15.3,14.7,14.2,13.7,13.2,12.7,12.3,11.9,11.5,11.1,10.8,10.4,10.1,9.8,9.5,9.2
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.3506543167023,40.4326952705377,40.5281267680848,40.5277251520537,40.3222667651549,39.7521062500821,38.7509301612035,37.3495127087413,35.5786281029176,33.4690505539545,29.0591951880929,31.5886298984382,34.4883511418629,29.9705384622081,28.1544413826202,30.3985996204755,27.1006744719071,30.0080973964844,30.382756547172,31.0072016277159,..,..,..
Thailand,THA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.88330259468562,3.03535576431598,3.12835266531198,3.37869799549585,3.47218658348054,3.49792985897197,3.54477665878806,3.53401361701146,3.40595891903064,3.59232409675161,3.57565835731247,3.81363739650232,3.95099362283237,3.88118627669814,3.99014074054595,3.91990436444812,3.94997556709625,3.87600024932723,4.00533143026177,3.84739936431244,3.74441224162639,3.963374866518,3.83577489383729
