Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.789,67.829,67.886,68.049,68.301,68.423,68.172,68.549,68.643,68.631,68.883,69.096,69.237,69.283,69.311,69.45,69.49,69.966,69.761,69.68,70.097,66.675,69.472,69.833,..,..
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5261099981349,25.4344481962175,24.7375761522606,24.7360234787282,24.9459959879935,25.1904064387562,25.4194788629492,25.2766612224168,25.1445441203725,23.3810214178472,23.9738302834942,24.2419232774699,24.1097131777947,23.8107616047997,23.696257807297,22.9012160834764,22.487996233694,22.8785699782576,23.2409573045494,22.8275002287415,22.1359323051261,22.8389242595714,22.8659852964161,22.1805759625661,..,..
High income,HIC,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.405576455697075,0.400339448991128,0.391774216569776,0.391228453116384,0.381621703853311,0.3721177384655,0.360179137104502,0.354105421837536,0.345006315868042,0.336209697509274,0.341650248493789,0.33251026468928,0.323735693557002,0.319244542265522,0.308530091376073,0.300732667836603,0.292735383178635,0.285308831682361,0.280487314448058,0.269323130937968,0.25892480091158,0.257964968676755,0.248960690414892,0.23632676384426,0.232553192585524,..
High income,HIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,12.3402043180872,12.3148114889138,12.1867138839707,12.3824031034398,12.4309628546727,12.4152445699697,12.3302072252981,12.3845900497784,12.0653101667983,11.2924397444462,11.7648180635382,11.6290748362743,11.421655702911,11.3783041822641,11.1698293613756,11.0721969761307,10.9111577833737,10.8502663525044,10.8835072079214,10.6106389694881,9.76984082667433,10.3129033485025,10.2078833994944,9.79473569623866,9.75537667524803,..
High income,HIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,17.9442345255167,17.7467260486756,17.4920508051657,17.2166877257225,16.9512583797117,16.7281139258689,16.4588719511725,16.0907769265949,15.7092903144034,15.4056578720411,15.2301072852434,15.6657015631048,15.0976232351837,15.0563216568481,14.3857236162313,14.6228154837683,13.6798632007826,13.8840947254983,13.9927756761964,13.0657851467942,12.8813841521513,..,..,..,..,..
High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,9.1,8.9,8.6,8.3,8.1,7.8,7.5,7.3,7,6.8,6.6,6.5,6.3,6.2,6,5.8,5.7,5.5,5.3,5.2,5.1,5,5,5,..,..
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.0418137892099,76.3147664315926,76.4394570651819,76.5483637518276,76.9899666995342,77.1097253238474,77.5423234217224,77.8631478397578,78.0528745698147,78.405012546677,78.595698767804,78.9211536869619,79.0753647852261,79.312724764351,79.5654246205344,79.5243746206717,79.7243724353495,79.8538410660347,79.9668020572923,80.1994263126691,79.2043116686782,78.7999875245092,79.4309739106372,80.1498888009661,..,..
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.6594335889939,35.5966922706755,36.4469894695535,36.5327321445613,37.0870522629478,37.5978787756421,38.2550818980845,38.0129101608512,38.7472884893415,37.4125634076814,37.7327829888041,38.3082279044589,38.07111364933,37.2291907186773,36.5929431632129,35.1947323146697,34.4422248598504,34.7586262830423,35.3586074874979,34.453906263634,34.0053788198061,35.7321526313766,35.9037551985216,34.4258495318649,33.7326382003236,..
Upper middle income,UMC,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.894885392400773,0.891292244791867,0.894818354795143,0.934267432184812,0.95470054812537,0.968246191784984,0.964725730532158,0.943062304278644,0.913146036493773,0.911137529378022,0.907862601746495,0.911162679253174,0.889111114079638,0.87273839021126,0.838799716690199,0.792122437575049,0.759657168875917,0.736543869579161,0.728405268150588,0.715226067012997,0.7153751707994,0.699056274609264,0.676719804110638,0.669385728129854,0.649685394800629,..
Upper middle income,UMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.04485222943716,3.10727811744039,3.24183486754655,3.55486177808177,3.88531117506441,4.20279069145924,4.51174432672583,4.7902838812707,4.89179634912775,5.01358370595089,5.38001584265287,5.726240578719,5.8580829143318,6.02118956071597,6.02344710339996,5.89568417084084,5.86527310533092,5.94421227535642,6.12153305997666,6.22134433613929,6.16596169170076,6.46329979017962,6.45608153815997,6.66445464243171,6.71718246122585,..
Upper middle income,UMC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,39.5676971693748,39.5782932299009,39.5376400011283,39.4440805025977,39.2969043607554,39.0977268908528,38.6140552865003,37.7880401315462,36.8655884139286,36.1003561688368,35.7349576863069,37.5366077444569,35.7631659338344,41.1976291078106,38.6136213284916,36.7164565239054,34.5104069350176,33.3950580976345,30.8217364826887,29.133306073931,27.4450718557649,..,..,..,..,..
Upper middle income,UMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,37.7,35.7,33.8,31.9,30.9,28.5,26.9,25.2,23.7,22.2,21,19.9,18.8,18,17.1,16.4,15.7,14.9,14.7,14.4,14.4,14.3,14.1,14.1,..,..
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.7737035763786,71.0962768701794,71.4010777486735,71.649535070684,71.8008960032206,72.2940907050527,72.5738691375552,72.912796750858,73.0980299785479,73.5030015253387,73.8314745903693,74.0905539667731,74.4121948857387,74.6707615928738,74.9249839632063,75.1752922690271,75.3401910593771,75.4807608424492,75.8217431147146,76.0291253616976,75.2312636272767,74.7273713271635,76.0089594269564,76.1949149028821,..,..
Lower middle income,LMC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.2305436864389,26.5740616237624,26.6690846161658,26.8140231595828,28.0166549067753,28.6565470857366,29.3430520502131,29.3321799589193,29.7440668926836,28.6651694558264,29.1600290426938,29.6341864191483,29.6817032744994,29.0128554302446,28.3681305870149,27.0779673396908,26.4874314601798,27.0648376451481,27.5817654197364,26.6008624424448,26.2426603169865,26.9951338901787,27.1271680676293,26.876294815842,26.6629267817806,..
Lower middle income,LMC,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.850823210651492,0.838853015085007,0.82445532850168,0.800129901566856,0.799517125283688,0.779277816064086,0.762965597142619,0.763550286493429,0.76998602965408,0.759402846643874,0.755723909249037,0.761107829633287,0.770640851385966,0.749897311399763,0.754614056630165,0.734670467618627,0.720872096651184,0.720058295041276,0.711335345834157,0.693250319114117,0.691062771771489,0.699991856364179,0.691750997995801,0.688209893003713,0.687709561558928,..
Lower middle income,LMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.871833449722777,0.879498509449366,0.886785755061765,0.894804802126681,0.9397844243836,0.95983548198153,0.987855998345277,1.03812434236103,1.07598853361845,1.10522629332346,1.15542752731505,1.19831087509912,1.25523285133962,1.2704995481733,1.33542109484192,1.35625895778837,1.38550858664601,1.43823086798927,1.476981843336,1.47756969747791,1.39566627043975,1.48651749455178,1.5417676120861,1.60655807561624,1.66491453570491,..
Lower middle income,LMC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,53.5276716094549,53.656154620578,53.6810784487077,53.5929446603532,53.3901707558807,53.0709994957716,51.958245441813,49.8492334495876,47.4486611383802,45.4535285589368,44.5493221807983,51.4888387081915,59.8273239918503,60.1315368267263,61.3996516325896,61.1144589246858,60.7717815168797,55.0479453244675,55.40241525585,49.5946039090667,42.9078801022033,..,..,..,..,..
Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,98.5,94.9,91.3,88,84.8,81.7,78.8,75.8,73.5,70.4,68,65.4,63,60.8,58.7,56.8,54.8,53,51.3,49.5,47.9,46.3,44.9,43.5,..,..
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.746407213603,62.1266977569066,62.5595171567779,62.9752203112398,63.3016675345135,63.6745035247791,64.1041811702886,64.4872672407541,64.7365443618488,65.2095484182311,65.554398103155,65.9915065219331,66.3602661185582,66.6966580151048,67.0394397674064,67.3495071977304,67.679193904199,67.9952915350318,68.2810033644819,68.5574256254118,68.040356336938,66.3662902978306,69.3010946755529,69.5963746571515,..,..
Low income,LIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.5633043248479,26.0609168702954,26.2245316620701,25.937987510514,27.5596392299604,28.7915873047039,30.2272724313231,31.5155774754764,32.0784624323616,29.793184002572,29.9460397378899,31.4539246243597,28.2514569046105,26.9901711350627,27.7789349441702,25.6737537522539,23.3647765011397,23.2855347792811,24.8442340794597,24.3650827680927,24.8214983841775,25.4016455689401,24.3933052263639,26.781212219276,25.662402200015,..
Low income,LIC,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,0.439215920874519,0.433795001648997,0.419391675596258,0.41956817879287,0.414362613030756,0.451798341914039,0.456693488983117,0.464403120310507,0.463800476977896,0.45954004230587,0.441297397248753,0.439315631058662,0.413331866808868,0.3787114135845,0.372722362274829,0.349939121677567,0.34381642005494,0.363806662952188,0.37997984245417,0.383911820919634,0.373771003638039,0.395861269526923,0.382065286749096,0.30161296326107,0.272467662128801,..
Low income,LIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.504687764943446,0.507854268456275,0.488510710497638,0.493873934354929,0.496478117804336,0.534075615901012,0.542246236463744,0.515891383484692,0.533999081439282,0.519840592193892,0.507232963485166,0.450425179024409,0.409173788984798,0.356156872699827,0.358975250940226,0.310352223158697,0.307513546909518,0.391341509261914,0.384939852779789,0.393224977800755,0.365011489902676,0.350637296165931,0.345689607768003,0.344712710051834,0.338369426839337,..
Low income,LIC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,40.0890596803136,40.0404357648893,39.8645941548597,39.6196597563675,39.3645246354558,39.2531886424936,39.1614079467267,38.919859655853,38.7062956028983,38.6211646556212,38.7153133998071,40.7293755521144,42.8009394105671,40.198254170102,38.8172220373607,44.9279552924564,42.8031041279467,40.7570853499682,40.261494035503,37.0987478676556,36.4355932628923,..,..,..,..,..
Low income,LIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,145.1,139.5,133.9,127,122.3,117.1,111.2,106.3,101.7,101.7,95,97.2,88.6,84.9,84.6,82.5,80.2,79,73.5,71.6,68.2,66.8,68.5,62.3,..,..
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.143054419106,54.6681038847802,55.121256271447,56.2235112162145,56.6527593859072,57.1918932752725,57.9403344764781,58.5118801084062,59.0060258681142,59.1916649819035,59.9256637801227,59.8651146290921,60.4345555796009,60.8656156397362,60.8378194343705,60.9921347017928,61.4016938292427,61.5795083857409,62.3399876414984,62.7974465200669,62.8180995019214,62.3799887227483,63.4583102800447,64.5178957936853,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/24/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
